match,teams,stage,city,kickoff_et,block,category,seat,row,buyer_usd,first_seen_et
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,13,12,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,14,12,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,15,12,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,16,12,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,17,12,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,18,12,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,19,12,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,20,12,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,6,13,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,7,13,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,8,13,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,9,13,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,10,13,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,11,13,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,12,13,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,13,13,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,14,13,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,15,13,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,16,13,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,17,13,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,18,13,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,19,13,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,20,13,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,1,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,2,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,3,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,4,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,5,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,6,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,7,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,8,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,9,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,10,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,11,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,12,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,13,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,14,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,15,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,16,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,17,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,18,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,19,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,20,14,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,1,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,2,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,3,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,4,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,5,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,6,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,7,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,8,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,9,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,10,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,11,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,12,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,13,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,14,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,15,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,16,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,17,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,18,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,19,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,20,15,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,1,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,2,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,3,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,4,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,5,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,6,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,7,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,8,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,9,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,10,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,11,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,12,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,13,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,14,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,15,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,16,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,17,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,18,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,19,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,20,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,21,16,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,1,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,2,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,3,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,4,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,5,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,6,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,7,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,8,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,9,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,10,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,11,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,12,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,13,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,14,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,15,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,16,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,17,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,18,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,19,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,20,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,21,17,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,1,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,2,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,3,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,4,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,5,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,6,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,7,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,8,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,9,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,10,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,11,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,12,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,13,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,14,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,15,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,16,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,17,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,18,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,19,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,20,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,453,Category 3,21,18,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,454,Category 2,1,5,1213.25,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,1,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,2,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,7,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,8,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,9,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,10,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,1,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,2,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,3,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,4,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,5,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,6,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,7,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,8,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,9,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,10,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,11,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,12,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,13,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,14,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,1,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,2,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,3,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,4,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,5,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,6,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,7,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,8,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,9,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,10,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,11,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,12,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,13,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,14,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,1,5,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,2,5,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,3,5,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,4,5,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,5,5,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,6,5,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,7,5,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,8,5,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,9,5,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,10,5,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,11,5,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,12,5,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,13,5,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,455,Category 3,14,5,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,17,1,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,18,1,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,1,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,2,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,3,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,4,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,5,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,6,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,7,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,8,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,9,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,10,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,11,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,12,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,13,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,14,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,15,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,16,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,17,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,18,2,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,1,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,2,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,3,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,4,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,5,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,6,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,7,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,8,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,9,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,10,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,11,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,12,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,13,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,14,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,15,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,16,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,17,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,18,3,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,1,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,2,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,3,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,4,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,5,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,6,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,7,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,8,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,9,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,10,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,11,4,603.75,2026-07-03 23:03:50
M93,Portugal v Spain,R16,Dallas,2026-07-06 15:00 ET,456,Category 3,12,4,603.75,2026-07-03 23:03:50
